DateTime,Epicenter,Lat,Long,Magnitude
2015-04-26 14:28:00,Gorkha,28.32,84.73,4.5
2015-04-26 14:40:00,Nuwakot,27.8,85.16,5.1
2015-04-26 14:51:00,Kavre,27.64,85.63,5.0
2015-04-26 16:20:00,Sindhupalchowk,28.04,85.5,4.5
2015-04-26 16:28:00,Gorkha,28.26,85.02,4.8
2015-04-26 18:39:00,Dolakha,27.84,86.05,6.9
2015-04-26 18:57:00,Sindhupalchowk,27.75,85.94,5.3
2015-04-26 20:10:00,Sindhupalchowk,27.79,86.0,4.8
2015-04-26 20:16:00,Sindhupalchowk,27.97,85.81,4.5
2015-04-26 21:12:00,Sindhupalchowk,27.77,85.91,4.5
2015-04-27 03:21:00,Kathmandu,27.67,85.29,4.5
2015-04-27 04:24:00,Sindhupalchowk,27.82,85.89,4.2
2015-04-27 05:15:00,Dhading,28.19,85.03,4.0
2015-04-27 06:24:00,Rasuwa,28.26,85.1,4.5
2015-04-27 09:22:00,Kathmandu,27.75,85.2,4.1
2015-04-27 10:00:00,Kavrepalanchowk,27.56,85.73,4.2
2015-04-27 10:02:00,Kavrepalanchowk,27.57,85.74,4.5
2015-04-27 10:12:00,Sindhupalchowk,27.82,85.76,4.4
2015-04-27 12:09:00,Nuwakot,27.77,85.12,4.7
2015-04-27 14:03:00,Kavrepalanchowk,27.67,85.55,4.2
2015-04-27 15:44:00,Rasuwa,28.24,85.23,4.3
2015-04-27 15:50:00,Sindhupalchowk,27.93,85.86,4.0
2015-04-27 21:02:00,Nuwakot,27.8,85.12,4.0
2015-04-28 03:52:00,Gorkha,28.2,84.78,4.0
2015-04-28 06:29:00,Gorkha,28.29,84.93,4.8
2015-04-28 08:44:00,Sindhupalchowk,27.92,85.51,4.2
2015-04-28 08:57:00,Sindhupalchowk,27.89,85.76,4.2
2015-04-28 09:56:00,Gorkha,28.1,84.65,4.2
2015-04-28 10:50:00,Sindhupalchok,28.1,85.49,4.9
2015-04-28 13:30:00,Dolakha,27.81,86.09,4.2
2015-04-28 14:25:00,Sindhupalchowk,27.76,85.8,4.0
2015-04-28 17:53:00,Sindhupalchowk,27.96,85.55,4.0
2015-04-28 20:55:00,Sindhupalchowk,27.83,85.83,4.0
2015-04-28 22:29:00,Nuwakot,27.78,85.17,4.0
2015-04-28 22:48:00,Sindhupalchowk,27.88,85.88,4.2
2015-04-29 04:46:00,Gorkha,28.19,84.8,4.4
2015-04-29 10:34:00,Sindhupalchowk,27.93,85.63,4.0
2015-04-29 11:39:00,Nuwakot,27.79,85.14,4.2
2015-04-29 19:02:00,Nuwakot,28.04,85.37,4.0
2015-04-29 21:09:00,Dhading,27.86,84.89,4.5
2015-04-29 22:57:00,Sindhupalchowk,27.95,85.52,4.5
2015-04-30 05:04:00,Sindhupalchowk,27.92,85.87,4.3
2015-04-30 12:07:00,Dhading,27.93,84.83,4.7
2015-04-30 14:16:00,Rasuwa,28.05,85.34,4.7
2015-04-30 19:14:00,Dolakha,27.65,86.09,4.1
2015-05-01 02:12:00,Sindhupalchowk,27.88,85.87,4.2
2015-05-01 05:44:00,Rasuwa,28.04,85.32,4.0
2015-05-01 06:43:00,Dolakha,27.7,85.98,4.2
2015-05-01 08:41:00,Kathmandu,27.68,85.3,4.0
2015-05-01 16:20:00,Sindhupalchowk,27.75,85.95,4.0
2015-05-01 17:13:00,Rasuwa,28.04,85.33,4.5
2015-05-01 23:22:00,Dolakha,27.74,85.99,4.0
2015-05-02 02:46:00,Dolakha,27.66,86.01,4.1
2015-05-02 09:40:00,Sindhupalchowk,27.95,85.73,4.2
2015-05-02 11:40:00,Dolakha,27.74,86.28,4.3
2015-05-02 15:17:00,Sindhupalchowk,27.93,85.5,4.2
2015-05-02 16:58:00,Sindhupalchowk,27.72,85.74,4.0
2015-05-02 17:05:00,Gorkha,28.24,84.76,5.1
2015-05-03 00:43:00,Sindhupalchowk,27.89,85.73,4.0
2015-05-03 02:12:00,Sindhupalchowk,28.09,85.72,4.2
2015-05-03 04:24:00,Dhading,28.05,84.94,4.0
2015-05-03 09:14:00,Sindhupalchowk,27.69,85.93,4.5
2015-05-03 11:32:00,Gorkha,28.08,85.04,4.0
2015-05-03 13:45:00,Dhading,27.98,84.87,4.1
2015-05-03 16:31:00,Dhading,27.94,84.83,4.5
2015-05-03 23:05:00,Nuwakot,27.8,85.11,4.9
2015-05-04 10:44:00,Sindhupalchowk,27.75,85.87,4.2
2015-05-04 12:45:00,Dolakha,27.69,85.99,4.3
2015-05-04 15:39:00,Nuwakot,27.97,85.21,4.2
2015-05-04 16:18:00,Nuwakot,27.79,85.16,4.0
2015-05-04 16:21:00,Nuwakot,27.8,85.16,4.1
2015-05-04 19:02:00,Gorkha,28.12,84.8,4.0
2015-05-04 20:19:00,Dolakha,27.79,86.23,4.7
2015-05-04 21:25:00,Sindhupalchowk,27.95,85.86,4.4
2015-05-04 23:47:00,Dolakha,27.74,86.0,4.2
2015-05-05 12:24:00,Dhading,28.06,85.05,4.0
2015-05-05 22:08:00,Dolakha,27.74,86.03,4.3
2015-05-05 22:45:00,Sindhupalchowk,27.96,86.0,4.2
2015-05-06 04:04:00,Rasuwa,28.04,85.26,4.0
2015-05-06 23:47:00,Gorkha,28.01,84.68,4.2
2015-05-07 04:00:00,Nuwakot,27.92,85.46,4.0
2015-05-07 09:26:00,Nuwakot,27.75,85.19,4.2
2015-05-07 13:41:00,Nuwakot,27.79,85.16,4.0
2015-05-08 08:04:00,Sindhupalchowk,27.94,85.58,4.0
2015-05-08 12:02:00,Dolakha,27.69,86.04,5.0
2015-05-08 14:04:00,Sindhupalchowk,27.75,85.91,4.2
2015-05-08 19:17:00,Sindhupalchowk,27.77,85.88,4.8
2015-05-08 20:50:00,Nuwakot,28.01,85.41,4.2
2015-05-09 08:53:00,Rasuwa,28.04,85.2,4.1
2015-05-10 08:29:00,Udayapur,26.94,86.67,4.0
2015-05-10 12:19:00,Sindhupalchowk,27.88,86.0,4.4
2015-05-10 16:53:00,Rasuwa,28.02,85.25,4.0
2015-05-10 21:08:00,kavre,27.65,85.56,4.2
2015-05-11 02:20:00,Sindhupalchowk,27.99,85.86,4.2
2015-05-11 05:39:00,Sindhupalchowk,27.91,85.75,4.0
2015-05-12 00:32:00,Sindhupalchok,27.89,85.88,4.4
2015-05-12 00:38:00,Dolakha,27.72,85.97,4.0
2015-05-12 01:13:00,Sindhupalchok,27.78,85.85,4.3
2015-05-12 01:27:00,Dolakha,27.84,86.23,4.4
2015-05-12 04:02:00,Dolakha,27.68,86.04,4.2
2015-05-12 04:58:00,Ramechhap,27.58,86.41,4.3
2015-05-12 05:52:00,Dhading,28.1,84.91,4.0
2015-05-12 07:53:00,Gorkha,28.16,84.9,4.1
2015-05-12 18:35:00,Dolakha,27.82,86.12,6.8
2015-05-12 18:47:00,Dolakha,27.84,86.17,5.8
2015-05-12 19:06:00,Dolakha,27.73,86.21,6.2
2015-05-12 19:13:00,Dolakha,27.69,86.24,5.0
2015-05-12 19:18:00,Dolakha,27.63,86.17,4.8
2015-05-12 19:31:00,Dolakha,27.68,86.04,4.3
2015-05-12 19:36:00,Sindhupalchok,27.8,85.94,5.1
2015-05-12 19:43:00,Sindhupalchok,27.8,85.83,5.3
2015-05-12 19:51:00,Dolakha,27.66,86.17,5.2
2015-05-12 19:54:00,Dolakha,27.79,86.11,5.0
2015-05-12 20:04:00,Sindhupalchok,27.88,85.94,4.8
2015-05-12 20:05:00,Dolakha,27.68,86.23,4.7
2015-05-12 20:09:00,Dolakha,27.69,86.21,4.7
2015-05-12 20:29:00,Dolakha,27.76,86.31,5.3
2015-05-12 20:32:00,Dolakha,27.8,86.12,4.7
2015-05-12 20:59:00,Dolakha,27.7,86.01,4.2
2015-05-12 21:14:00,Sindhupalchok,27.8,85.95,4.2
2015-05-12 21:34:00,Dolakha,27.68,86.03,4.4
2015-05-12 21:45:00,Ramechhap,27.57,86.29,4.8
2015-05-12 22:01:00,Dolakha,27.69,86.05,4.2
2015-05-12 22:05:00,Dolakha,27.73,86.11,5.0
2015-05-12 22:11:00,Dolakha,27.76,86.24,4.4
2015-05-12 22:36:00,Dolakha,27.62,86.16,4.7
2015-05-12 22:51:00,Dolakha,27.72,86.2,4.6
2015-05-12 23:28:00,Dolakha,27.71,86.0,4.3
2015-05-12 23:58:00,Dolakha,27.7,86.04,4.7
2015-05-13 03:06:00,Kavrepalanchok,27.64,85.7,4.0
2015-05-13 03:21:00,Dolakha,27.7,86.15,4.1
2015-05-13 07:52:00,Kathmandu,27.68,85.3,4.2
2015-05-13 08:55:00,Dhading,27.91,84.82,5.9
2015-05-13 09:27:00,Sindhupalchok,27.85,85.92,4.2
2015-05-13 10:23:00,Dolakha,27.82,86.47,4.3
2015-05-13 13:53:00,Dolakha,27.65,86.18,4.4
2015-05-13 14:13:00,Dolakha,27.75,86.25,4.4
2015-05-13 16:18:00,Dolakha,27.79,86.19,4.6
2015-05-13 17:56:00,Sindhupalchok,27.69,86.11,4.7
2015-05-13 18:07:00,Dolakha,27.79,86.07,4.8
2015-05-13 18:19:00,Dolakha,27.84,86.25,4.6
2015-05-13 18:23:00,Dolakha,27.68,86.17,5.1
2015-05-13 20:15:00,Dolakha,27.6,86.16,4.3
2015-05-13 21:22:00,Dolakha,27.85,86.29,4.0
2015-05-13 22:29:00,Dolakha,27.63,86.17,4.5
2015-05-14 01:28:00,Dolakha,27.75,86.14,4.0
2015-05-14 02:06:00,Rasuwa,28.06,85.35,4.5
2015-05-14 02:35:00,Dolakha,27.71,86.04,4.0
2015-05-14 03:25:00,Sindhupalchowk,27.84,85.84,4.0
2015-05-14 06:01:00,Dolakha,27.92,86.31,4.3
2015-05-14 08:58:00,Dolakha,27.66,86.07,4.1
2015-05-14 09:08:00,Dolakha,27.67,86.08,5.0
2015-05-14 14:37:00,Sindupalchok,27.8,85.82,4.0
2015-05-14 14:51:00,Dolakha,27.83,86.15,4.5
2015-05-14 21:05:00,Dolakha,27.62,86.09,4.2
2015-05-15 04:43:00,Dolakha,27.74,86.17,4.0
2015-05-15 09:23:00,Dolakha,27.63,86.25,4.1
2015-05-15 09:51:00,Dolakha,27.69,86.08,4.3
2015-05-15 13:12:00,Dhading,27.93,84.84,5.5
2015-05-15 16:36:00,Dhading,27.92,84.84,4.0
2015-05-15 20:54:00,Dolakha,27.61,86.2,4.5
2015-05-16 02:29:00,Dolakha,27.64,86.14,4.3
2015-05-16 08:00:00,Gorkha,28.07,84.7,4.0
2015-05-16 10:13:00,Dolakha,27.65,86.12,4.1
2015-05-16 10:23:00,Dolakha,27.66,86.09,4.1
2015-05-16 11:56:00,Nuwakot,27.97,85.48,4.0
2015-05-16 12:16:00,Gorkha,28.13,84.89,4.0
2015-05-16 15:09:00,Sindhupalchowk,27.7,85.85,4.2
2015-05-16 15:20:00,Lalitpur,27.45,85.31,4.2
2015-05-16 23:04:00,Dolakha,27.6,86.26,5.5
2015-05-17 02:25:00,Dolakha,27.84,86.24,4.4
2015-05-17 10:45:00,Dolakha,27.73,86.06,4.4
2015-05-17 17:15:00,Ramechhap,27.48,85.87,4.6
2015-05-18 00:12:00,Dhading,28.11,84.88,4.1
2015-05-18 14:56:00,Dolakha,27.71,86.07,4.2
2015-05-18 17:09:00,Dolakha,27.69,86.26,4.0
2015-05-19 10:19:00,Dolakha,27.66,86.03,4.3
2015-05-19 17:14:00,Sindhupalchowk,27.9,85.99,4.0
2015-05-19 22:29:00,Sindhupalchowk,27.92,86.04,4.2
2015-05-20 16:55:00,Dolakha,27.84,86.33,4.2
2015-05-20 20:32:00,Lalitput,27.52,85.26,4.4
2015-05-21 01:15:00,Dhading,28.02,84.98,4.0
2015-05-21 19:56:00,Dolakha,27.85,86.32,4.2
2015-05-21 20:41:00,Nuwakot,27.93,85.46,4.0
2015-05-22 00:34:00,Sindhupalchowk,27.78,85.93,4.0
2015-05-22 00:52:00,Humla,30.31,81.47,4.8
2015-05-22 02:29:00,Dolakha,27.69,86.16,4.1
2015-05-22 20:30:00,Nuwakot,27.79,85.14,4.2
2015-05-22 22:29:00,Nuwakot,28.05,85.08,4.8
2015-05-22 23:15:00,Dolakha,27.63,86.25,4.1
2015-05-23 04:11:00,Sindhupalchok,27.9,85.51,4.4
2015-05-23 18:59:00,Dolakha,27.74,86.2,4.2
2015-05-24 05:00:00,Dolakha,27.76,86.26,4.3
2015-05-24 12:51:00,Dolakha,27.67,86.18,4.2
2015-05-24 16:23:00,Dolakha,27.76,86.28,4.4
2015-05-24 17:31:00,Sindhupalchowk,27.84,86.0,4.2
2015-05-24 18:40:00,Dolakha,27.8,86.29,4.4
2015-05-25 04:01:00,Dolakha,27.74,86.19,4.4
2015-05-25 09:08:00,Gorkha,28.01,84.68,5.0
2015-05-25 16:45:00,Dolakha,27.71,86.07,4.1
2015-05-26 00:24:00,Dolakha,27.71,86.05,4.1
2015-05-26 01:45:00,Lalitpur,27.54,85.43,4.3
2015-05-26 04:37:00,Rasuwa,28.02,85.26,5.0
2015-05-26 19:56:00,Dolakha,27.84,86.24,4.3
2015-05-26 23:33:00,Dolakha,27.63,86.3,4.1
2015-05-27 04:14:00,Nuwakot,28.04,85.13,4.2
2015-05-27 17:48:00,Dolakha,27.59,86.2,4.2
2015-05-27 19:00:00,Sindhupalchowk,27.91,85.53,4.5
2015-05-27 19:01:00,Sindhupalchowk,27.89,85.53,4.6
2015-05-28 04:01:00,Sindhupalchowk,27.94,85.54,4.0
2015-05-28 08:52:00,Dhading,27.99,84.79,4.0
2015-05-28 09:25:00,Dhading,27.95,84.8,4.0
2015-05-28 10:57:00,Kathmandu,27.64,85.31,4.0
2015-05-28 11:14:00,Dolakha,27.77,86.25,4.2
2015-05-28 17:21:00,Dolakha,27.59,86.19,4.2
2015-05-28 17:59:00,Dolakha,27.59,86.16,4.1
2015-05-29 06:22:00,Dolakha,27.82,86.34,4.2
2015-05-29 11:05:00,Dhading,28.07,84.94,4.2
2015-05-29 14:15:00,Gorkha,28.17,84.72,4.0
2015-05-29 18:15:00,Dhading,28.01,84.84,4.8
2015-05-29 21:29:00,Dhading,28.0,84.98,5.2
2015-05-30 02:20:00,Rasuwa,28.01,85.19,4.0
2015-05-30 03:58:00,Nuwakot,27.79,85.17,4.5
2015-05-30 07:37:00,Dhading,27.75,85.21,4.0
2015-05-31 19:39:00,Lamjung,28.29,84.46,4.2
2015-06-01 04:35:00,Sindhupalchowk,27.98,85.51,4.0
2015-06-02 02:18:00,Humla,30.0,81.75,4.7
2015-06-02 10:48:00,Dolakha,27.78,86.2,4.0
2015-06-03 02:45:00,Sindhupalchowk,27.84,85.78,4.1
2015-06-03 13:37:00,Sindhupalchowk,27.79,85.87,4.5
2015-06-03 14:39:00,Dolakha,27.76,86.07,4.2
2015-06-03 17:38:00,Dolakha,27.7,86.26,4.5
2015-06-04 16:15:00,Dolakha,27.76,86.2,4.0
2015-06-05 10:02:00,Sindhupalchowk,27.79,85.78,4.1
2015-06-05 14:16:00,Kathmandu,27.7,85.22,4.0
2015-06-06 22:45:00,Dolakha,27.58,86.18,4.0
2015-06-07 11:02:00,Sindhupalchowk,27.9,85.64,4.6
2015-06-07 22:35:00,Dolakha,27.87,86.13,4.1
2015-06-10 02:50:00,Sindhupalchowk,27.87,85.81,4.1
2015-06-10 13:36:00,Sindhupalchowk,27.8,85.61,4.3
2015-06-10 14:51:00,Dolakha,27.62,86.1,4.2
2015-06-11 00:26:00,Dolakha,27.67,86.07,4.0
2015-06-11 10:02:00,Sindhupalchowk,27.8,85.78,4.6
2015-06-11 21:57:00,Sindhupalchowk,27.96,85.73,5.3
2015-06-12 01:22:00,Gorkha,28.21,84.81,4.6
2015-06-12 10:19:00,Dolakha,27.67,86.09,4.4
2015-06-13 07:03:00,Dolakha,27.73,86.16,5.2
2015-06-14 05:59:00,Nuwakot,27.8,85.15,4.2
2015-06-14 15:01:00,Dolakha,27.74,86.26,4.1
2015-06-15 15:52:00,Sindhupalchowk,27.87,85.72,4.1
2015-06-16 21:56:00,Dolakha,27.7,86.16,4.1
2015-06-17 05:58:00,Kathmandu,27.68,85.28,4.4
2015-06-17 06:14:00,Sindhupalchok,27.91,85.59,5.2
2015-06-17 06:26:00,Sindhupalchok,27.9,85.58,4.0
2015-06-18 08:24:00,Dhading,28.14,85.11,4.1
2015-06-19 01:50:00,Gorkha,28.26,84.92,4.0
2015-06-20 02:40:00,Gorkha,28.17,84.94,4.2
2015-06-20 18:08:00,Rukum,28.65,82.76,5.4
2015-06-21 19:26:00,Sindupalchok,27.8,86.0,4.3
2015-06-22 13:19:00,Dolakha,27.67,86.17,4.0
2015-06-24 14:59:00,Sindhupalchowk,27.85,85.75,4.0
2015-06-25 21:07:00,Nuwakot,27.78,85.17,4.3
2015-06-25 23:49:00,Dolakha,27.66,86.21,4.1
2015-06-25 23:51:00,Sindhupalchok,27.94,85.49,4.2
2015-06-26 14:45:00,Lalitpur,27.58,85.39,4.1
2015-06-26 18:02:00,Dolakha,27.74,86.28,4.2
2015-06-28 22:01:00,Sindhupalchok,27.92,85.66,4.3
2015-06-29 05:42:00,Ramechhap,27.35,86.2,5.0
2015-06-29 23:27:00,Sindhupalchowk,27.92,85.68,4.1
2015-06-29 23:34:00,Sindhupalchowk,27.93,85.64,4.0
2015-06-30 03:31:00,Kavre,27.55,85.79,4.4
2015-07-01 03:33:00,Sindhupalchowk,27.8,85.74,4.0
2015-07-01 09:12:00,Dolakha,27.71,86.12,4.0
2015-07-01 15:24:00,Nuwakot,28.06,85.14,4.0
2015-07-02 05:26:00,Kavre,27.67,85.54,4.1
2015-07-02 07:41:00,Sindhupalchowk,27.97,85.62,5.0
2015-07-04 01:49:00,Dhading,27.73,85.0,4.6
2015-07-05 01:27:00,Sindupalchok,27.86,85.87,4.4
2015-07-05 10:07:00,Dolakha,27.67,86.2,4.2
2015-07-06 10:48:00,Dolakha,27.69,86.2,4.3
2015-07-06 21:14:00,Sindhupalchok,27.96,85.75,4.4
2015-07-07 15:16:00,Bajura,29.69,81.74,4.6
2015-07-07 21:06:00,Baglung,28.48,83.13,4.2
2015-07-08 09:55:00,Sindhupalchok,27.92,85.68,4.2
2015-07-08 10:19:00,Dolakha,27.6,86.23,4.1
2015-07-09 17:59:00,Sindupalchok,27.89,85.73,4.4
2015-07-11 02:28:00,Dolakha,27.8,86.23,4.4
2015-07-13 16:01:00,Rasuwa,28.06,85.34,4.0
2015-07-13 17:39:00,Dolakha,27.63,86.09,4.2
2015-07-15 08:14:00,Darchula,29.8,80.73,4.1
2015-07-17 05:09:00,Gorkha,28.18,84.74,4.0
2015-07-21 08:09:00,Dolakha,27.86,86.39,4.3
2015-07-22 22:14:00,Kathmandu,27.7,85.32,4.6
2015-07-25 00:05:00,Dolakha,27.61,86.28,4.3
2015-07-25 20:04:00,Dolakha,27.66,86.0,4.5
2015-07-26 09:30:00,Dolakha,27.68,86.22,4.1
2015-07-26 10:03:00,Sindupalchok,27.85,85.75,4.0
2015-07-27 18:23:00,Nuwakot,27.94,85.48,4.2
2015-07-28 09:21:00,Sindupalchok,27.8,85.75,4.1
2015-07-28 18:38:00,Dolakha,27.68,86.04,4.0
2015-07-28 21:23:00,Dolakha,27.59,86.17,4.1
2015-07-30 20:18:00,Dolakha,27.66,86.09,4.5
2015-08-01 07:22:00,Sindupalchok,27.81,85.71,4.2
2015-08-05 13:59:00,Dolakha,27.64,86.07,4.3
2015-08-05 17:38:00,Dolakha,27.63,86.07,4.1
2015-08-06 20:36:00,Sindupalchok,27.86,85.76,4.1
2015-08-07 11:57:00,Kavre,27.5,85.5,4.4
2015-08-08 06:24:00,Sindupalchok,27.77,85.7,4.0
2015-08-08 21:25:00,Dolakha,27.69,86.26,4.1
2015-08-09 00:21:00,Humla,30.1,81.85,4.0
2015-08-09 07:55:00,Sindupalchok,27.94,85.52,4.1
2015-08-10 04:15:00,Gorkha,28.14,84.72,4.9
2015-08-11 10:42:00,Kathmandu,27.7,85.29,4.3
2015-08-13 01:49:00,Kathmandu,27.72,85.2,4.0
2015-08-14 18:47:00,Dolakha,27.59,85.97,4.3
2015-08-15 10:10:00,Dolakha,27.87,86.08,4.1
2015-08-15 23:56:00,Dolakha,27.71,86.05,4.8
2015-08-18 04:08:00,Dolakha,27.93,86.14,4.8
2015-08-20 11:47:00,Rasuwa,28.0,85.29,4.6
2015-08-21 12:21:00,Nuwakot,27.96,85.48,4.0
2015-08-23 14:47:00,Dolakha,27.87,86.17,5.1
2015-08-25 15:08:00,Dolakha,27.68,86.22,4.0
2015-08-26 13:31:00,Humla,30.11,81.53,4.1
2015-08-27 00:51:00,Sindhupalchowk,27.85,85.74,4.2
2015-08-27 06:07:00,Gorkha,28.12,84.89,4.1
2015-08-30 03:09:00,Dhading,27.92,84.94,4.3
2015-08-30 08:26:00,Dolakha,27.66,86.23,4.1
2015-08-30 19:02:00,Sindhupalchowk,27.72,85.75,5.0
2015-08-31 23:33:00,Sindhupalchowk,27.92,85.69,4.2
2015-09-02 04:51:00,Dolakha,27.64,86.19,4.4
2015-09-03 05:10:00,Sindhupalchowk,27.75,86.01,4.3
2015-09-09 18:23:00,Dolakha,27.82,86.24,4.0
2015-09-16 20:37:00,Dolakha,27.6,86.19,4.2
2015-09-20 04:05:00,Dolakha,27.76,86.37,4.0
2015-09-22 12:17:00,Dhading,27.74,85.07,4.5
2015-09-29 15:12:00,Darchula,29.83,80.6,4.6
2015-09-29 16:39:00,Sindhupalchowk,27.77,85.87,4.6
2015-10-05 13:18:00,Dolakha,27.71,86.15,4.8
2015-10-05 13:21:00,Dolakha,27.71,86.1,4.2
2015-10-06 17:47:00,Dolakha,27.69,86.09,4.2
2015-10-07 05:15:00,Dolakha,27.68,86.08,4.2
2015-10-08 13:00:00,Lalitpur,27.57,85.31,4.0
2015-10-08 21:58:00,Sindupalchowk,27.96,85.54,4.1
2015-10-16 14:28:00,Dolakha,27.71,86.16,4.2
2015-10-17 23:46:00,Dolakha,27.8,86.3,4.2
2015-10-31 09:28:00,Rasuwa,28.03,85.23,4.3
2015-11-12 15:45:00,Sindupalchok,27.99,85.65,4.2
2015-11-17 18:55:00,Rasuwa,28.02,85.28,4.3
2015-11-19 10:00:00,Sindupalchok,27.89,85.75,5.3
2015-11-19 17:44:00,Sindhupalchok,27.77,85.88,4.0
2015-11-20 13:45:00,Baglung,28.35,83.36,4.0
2015-11-22 19:11:00,Myagdi,28.43,83.3,4.1
2015-11-24 17:00:00,Nuwakot,27.87,85.29,4.0
2015-11-24 18:09:00,Gorkha,28.15,84.81,4.4
2015-11-25 00:42:00,Sindhupalchowk,27.87,85.77,4.1
2015-11-27 15:23:00,kavrepalanchok,27.63,85.53,4.1
2015-11-27 16:22:00,Panchthar,27.11,87.95,4.6
2015-11-30 06:10:00,Kathmandu,27.78,85.39,4.1
2015-12-07 07:27:00,Dolakha,27.86,86.19,4.0
2015-12-13 08:45:00,Dhading,28.04,85.02,4.1
2015-12-18 04:01:00,Bajura,29.44,81.69,5.5
2015-12-23 08:59:00,Dolakha,27.79,86.08,4.1
2015-12-26 10:33:00,Bajura,29.35,81.29,4.1
2015-12-28 03:52:00,Dolakha,27.7,86.12,4.2
2015-12-31 07:41:00,Sindhupalchowk,27.86,85.72,4.3
2016-01-02 03:15:00,Sindhupalchowk,28.01,85.8,4.2
2016-01-04 18:47:00,Dolakha,27.75,86.12,4.1
2016-01-09 23:28:00,Ramechhap,27.48,86.01,4.4
2016-01-15 18:50:00,Dolakha,27.63,86.25,4.1
2016-01-15 22:59:00,Dolakha,27.65,86.23,4.3
2016-01-22 01:07:00,Nuwakot,28.06,85.09,4.6
2016-01-27 02:27:00,Sindhupalchowk,27.83,85.83,4.4
2016-01-27 20:42:00,Siraha,26.68,86.27,4.2
2016-02-05 22:05:00,Sindhupalchowk,27.95,85.52,5.5
2016-02-10 22:12:00,Sindhupalchowk,27.84,85.71,4.6
2016-02-13 20:22:00,Sindhupalchowk,27.81,85.72,4.3
2016-02-20 03:54:00,Nuwakot,27.86,85.29,4.1
2016-02-21 23:54:00,Gorkha,28.08,84.76,5.5
2016-02-23 08:45:00,Sankhuwasava,27.47,87.15,4.5
2016-02-24 15:07:00,Sindhupalchok,27.8,85.74,5.4
2016-03-01 16:30:00,Sindhupalchowk,27.79,85.73,4.3
2016-03-06 07:10:00,Sindhupalchowk,27.69,85.93,4.0
2016-03-07 13:50:00,Humla,30.22,81.7,4.4
2016-03-11 15:13:00,Sindhupalchowk,27.9,85.87,4.2
2016-03-13 11:00:00,Dhading,27.83,84.9,4.8
2016-03-15 03:12:00,Sindhupalchowk,27.84,85.73,4.5
2016-03-17 10:59:00,Okhaldhunga,27.34,86.27,4.0
2016-03-24 05:26:00,Taplejung,27.75,88.04,4.1
2016-03-30 18:11:00,Sindhupalchowk,27.89,85.73,4.7
2016-03-31 04:26:00,Sindhupalchowk,27.93,85.59,4.0
2016-04-04 09:40:00,Bajhang,29.81,81.51,4.3
2016-04-04 10:16:00,Dolakha,27.72,86.09,4.7
2016-04-09 19:05:00,Lalitpur,27.65,85.31,4.5
2016-04-12 20:26:00,Dolakha,27.56,86.17,4.4
2016-04-22 12:41:00,Dolakha,27.72,86.29,4.0
2016-04-22 16:49:00,Sindhupalchowk,27.79,85.85,4.0
2016-04-24 02:16:00,Nuwakot,28.08,85.13,4.2
2016-04-26 15:18:00,Rasuwa,28.05,85.38,4.3
2016-04-30 12:28:00,Bajhang,29.54,81.1,4.2
2016-05-04 11:17:00,Kalikot,29.38,81.88,4.0
2016-05-05 10:31:00,Gorkha/Dhading,28.24,84.99,4.1
2016-05-11 07:04:00,Dhading,28.01,84.94,4.4
2016-05-11 14:37:00,Gorkha,28.01,84.68,4.5
2016-05-13 01:09:00,Dolakha,27.69,86.24,4.1
2016-05-14 05:05:00,Sindhupalchowk,27.97,85.55,4.3
2016-05-15 04:30:00,Sindhupalchowk,27.93,85.5,4.4
2016-05-24 00:54:00,Dhading,27.73,85.16,4.2
2016-05-28 15:24:00,Sindhupalchok,27.94,85.5,4.6
2016-06-03 05:10:00,Sindhupalchowk,27.96,85.62,4.4
2016-06-14 05:12:00,Gorkha,28.03,84.64,4.3
2016-06-21 11:34:00,Nuwakot,27.93,85.21,4.4
2016-06-22 18:45:00,Dolakha,27.76,86.34,4.1
2016-06-29 14:55:00,Bajhang,29.63,81.28,5.0
2016-06-29 15:11:00,Bajhang,29.63,81.24,4.2
2016-07-02 06:08:00,Bajhang,29.64,81.28,4.4
2016-07-07 14:44:00,Lamjung,28.31,84.35,4.3
2016-07-07 17:38:00,Sindhupalchowk,27.92,85.66,4.4
2016-07-08 04:08:00,Dolakha,27.84,86.16,4.1
2016-07-23 11:59:00,Gorkha,27.99,84.71,4.1
2016-08-27 17:48:00,Bajura,29.81,81.56,4.0
2016-09-05 06:22:00,Dolakha,27.82,86.14,4.1
2016-09-05 07:49:00,Dolakha,27.78,86.35,4.5
2016-09-18 22:57:00,Sindhupalchowk,27.91,85.77,4.6
2016-10-07 10:37:00,Dolakha,27.65,86.13,4.2
2016-10-11 12:53:00,Dolakha,27.67,85.95,4.6
2016-10-12 14:14:00,Dolakha,27.66,85.95,4.1
2016-10-15 18:22:00,Rasuwa,28.04,85.17,4.1
2016-10-17 10:03:00,Nuwakot,27.87,85.3,4.0
2016-11-06 21:47:00,Bajhang,29.69,81.05,4.0
2016-11-28 05:20:00,Ramechap/Solukhumbu,27.79,86.58,5.6
2017-01-03 00:26:00,Bajura,29.71,81.57,4.0
2017-02-04 17:58:00,Dolakha,27.73,86.08,4.4
2017-02-10 16:58:00,Darchula,29.88,80.61,4.1
2017-02-18 06:00:00,Dhading,27.79,84.8,4.0
2017-02-27 09:22:00,Ramechhap,27.36,86.12,4.6
